time,mean number of programs,standard deviation
0.03585539857459817,1716.8271058727107,255.36857744022947
0.0360210656235707,1725.2254250537735,255.24552386561436
0.0361874981241128,1734.0327695425017,254.91056880568604
0.036354699612933195,1742.658602234878,254.18742734730617
0.03652267364308175,1751.7875599442734,254.31015704186686
0.03669142378402494,1761.0051203396797,254.47222997490093
0.03686095362172158,1769.3466120318728,253.96566080853268
0.03703126675869927,1777.6394480962165,253.99779932878315
0.03720236681413068,1786.521938311671,254.38568892224205
0.037374257423910644,1794.9131638472657,254.0342292981239
0.03754694224073337,1804.7323357948615,254.4737981191485
0.03772042493416997,1813.9582842191182,253.69254656919662
0.037894709190746674,1822.8551085684444,253.61009488477092
0.03806979871402286,1832.75088380447,253.53082180400702
0.03824569722466999,1842.452944839005,253.38290867881656
0.03842240846055061,1851.296718202963,252.55871177313688
0.038599936176797675,1860.6327007442414,252.41204233669376
0.03877828414589457,1870.8304842126709,252.60034256806398
0.03895745615775503,1880.8508530865224,252.68771970502937
0.03913745601980384,1891.2176226340155,252.51632480072473
0.0393182875570577,1901.9593016558542,252.76115318928223
0.03949995461220643,1913.3199117712854,253.53856378313756
0.03968246104569482,1924.8394556716273,254.54989453389575
0.039865810735804405,1934.9930859852807,253.88146933031888
0.04005000757873611,1945.6221716790296,254.4646670464209
0.04023505548869293,1956.5079290369908,255.00487402951768
0.04042095839796306,1966.8955601127207,254.8982009907137
0.040607720257003654,1978.3517563979378,255.97533370513398
0.04079534503452451,1989.4319664340633,256.1143049070218
0.040983836717572615,2000.0293642243505,256.2678400490569
0.04117319931161679,2010.8821950185115,257.01244881942495
0.041363436840632734,2022.2322211909166,257.9168104717858
0.04155455334718875,2033.5145606814244,258.88192608577776
0.04174655289253137,2043.889559415442,260.12338309400633
0.04193943955667186,2055.0185684894964,260.1084802389005
0.04213321743847289,2066.796154796227,261.52427984578014
0.04232789065573549,2079.174900699147,262.8019363307751
0.04252346334528682,2090.445871225979,263.80201290989027
0.04271993966306779,2101.9761065997427,264.9335065011201
0.04291732378422158,2112.933010073586,265.08725927672697
0.04311561990318229,2125.280127739264,265.8554924914971
0.043314832233763985,2136.3836126823053,266.9147516964363
0.0435149650092505,2147.565955944733,267.3797474323252
0.043716022482485045,2158.8090116251665,267.3051084338106
0.04391800892596086,2170.6291409875403,267.30089948715823
0.0441209286319119,2182.873254471732,267.5908448146985
0.044324785912403956,2193.3126605176635,267.4066006707691
0.044529585099426554,2203.6724206514036,266.48409499451293
0.04473533054498465,2215.121500829947,267.6400540514149
0.04494202662119142,2225.4821304212924,268.4254089016723
0.04514967772036102,2233.5690242120468,268.2422966163369
0.04535828825510186,2241.3323384056444,267.2453617372812
0.04556786265841064,2249.6644282829243,265.18899243979104
0.04577840538376619,2258.360444762972,263.44721857500775
0.045989920905224385,2267.3437577997183,262.96725180765463
0.04620241371751313,2276.6956582062435,261.7442390055342
0.046415888336127774,2286.257323970524,261.1546370766785
0.04663034929742731,2298.08068502463,261.97945343246533
0.04684580115873048,2310.133825122616,263.63112631819234
0.04706224849841281,2321.928405382865,264.2010580162246
0.04727969591600391,2333.356250101811,264.3695289706236
0.047498148032285,2345.6444410618324,264.5529056620548
0.047717609489387455,2356.952697478326,265.23561666468476
0.047938084950891094,2369.702052542581,266.4898869921633
0.048159579101923505,2381.2775687683634,266.01600583281044
0.04838209664925957,2393.7672221366774,266.49536708540813
0.04860564232142134,2406.2287363821642,267.38075357649456
0.0488302208687788,2419.879990585528,268.3393206102742
0.04905583706365048,2431.731855540654,270.14413641392434
0.04928249570040513,2445.1792286729,272.41972875865633
0.04951020159556351,2457.8040602299693,273.76032385141923
0.04973895958790062,2471.393793415626,274.76649208671483
0.04996877453854884,2484.550492394974,275.5753918228106
0.05019965133110082,2498.0614212486007,276.1589327799879
0.050431594871713586,2511.9923332456465,277.745438454679
0.050664610089212685,2526.9739744755716,279.2489629917977
0.0508987019351968,2541.8217691284767,279.384009903538
0.05113387538414326,2556.123150482669,281.2901864059743
0.05137013543351341,2569.860779344717,282.0781460839652
0.051607487103859075,2585.446259453832,283.13489074017974
0.05184593543892913,2597.60541641411,280.6966336366417
0.0520854855057766,2609.8944226942804,279.6554555363423
0.05232614239486662,2622.997538564865,278.36050556994445
0.05256791122018422,2636.145321307421,278.4581612451531
0.05281079711934331,2649.976366909418,278.32258429064007
0.05305480525369574,2664.2617301934793,277.8128724474527
0.05329994080844088,2677.115219414198,278.00385104120113
0.05354620899273608,2691.943133924479,278.2515740973975
0.053793615039807,2706.364287681664,276.7167753170543
0.05404216420705915,2720.5867970390814,276.2173511815077
0.05429186177618943,2734.111713427779,276.40340423541926
