time,mean number of programs,standard deviation
0.01241921352701784,2091.2925492409654,66.6074138628551
0.012476595526308698,2100.1639540151446,66.35000766420576
0.012534242654614001,2110.123622038106,67.52618970324069
0.012592156136941509,2119.3184930864654,68.8745750863552
0.012650337203959031,2128.01236866795,68.53179894943968
0.012708787092020588,2138.260080837587,68.93752446549153
0.012767507043192657,2148.587046242805,69.3761641194882
0.012826498305280605,2158.4015598898177,70.9210297502388
0.01288576213185518,2167.5049939262253,72.65768031892222
0.012945299782279153,2177.4919196116616,73.19531068824281
0.013005112521734093,2187.073390843016,73.83018383013777
0.013065201621247212,2197.265105912458,73.94251233917471
0.013125568357718434,2208.1396668614134,76.30169930334958
0.013186214013947485,2217.526695993504,75.99160341462722
0.013247139878661168,2226.6234432273695,75.84922169093348
0.013308347246540755,2236.1638977776684,74.93791431433257
0.013369837418249465,2246.2180707153393,74.89385761326717
0.01343161170046016,2255.913496461376,74.76630875843739
0.013493671405883065,2265.9384534190976,74.31131528672815
0.013556017853293682,2277.0009167181784,75.42931404990546
0.01361865236756082,2289.1965578023865,75.37433233681874
0.013681576279674718,2298.7181185100308,74.42991409619592
0.013744790926775373,2310.1899829154436,73.87745257052536
0.013808297652180923,2321.365095058937,74.9825657583745
0.013872097805416202,2329.692185369165,74.59323650135566
0.013936192742241428,2338.1367226773027,73.87153204188013
0.014000583824680975,2347.7083471319334,72.44841692202537
0.01406527242105237,2358.793305175636,71.4112122622078
0.014130259905995337,2368.934732120304,69.86925448306671
0.014195547660501016,2379.186163951999,70.35526830280394
0.01426113707194129,2390.1141253564406,71.38103068181356
0.014327029534098309,2401.1501807634822,71.65055296533887
0.014393226447194072,2412.8788067345595,72.75331218497784
0.014459729217920195,2425.7449627095484,73.16302671503655
0.014526539259467812,2437.0527296630753,73.02705956363948
0.01459365799155757,2449.8024502251674,74.57803832256212
0.014661086840469845,2461.8711200489774,73.75448850277024
0.014728827239075025,2474.742895011283,74.2974246891673
0.014796880626863964,2484.4958863013767,74.10722191212147
0.014865248449978571,2495.984276552588,74.31208160804684
0.014933932161242525,2510.1184535682305,75.56588125026319
0.015002933220192183,2523.346529014777,77.74047409144104
